State,County,Poverty Estimate,Poverty Percent,No Service,Few Services,Restricted Services,Full Service
Kentucky,Laurel,"10,807",17.9,1,0,0,0
Kentucky,Lawrence,"3,400",22.3,0,0,0,0
Kentucky,Lee,"2,009",32.1,0,0,0,0
Kentucky,Leslie,"2,421",25.8,0,0,0,0
Kentucky,Letcher,"5,106",24.4,0,0,0,0
Kentucky,Lewis,"2,892",22.2,0,0,0,0
Kentucky,Lincoln,"4,434",18.4,0,0,0,0
Kentucky,Livingston,"1,251",14,0,0,0,0
Kentucky,Logan,"4,084",15.1,0,1,0,0
Kentucky,Lyon,"1,009",14.4,0,1,0,0
Kentucky,Madison,"13,550",15.5,0,3,0,0
Kentucky,Magoffin,"3,654",30.9,0,0,0,0
Kentucky,Marion,"2,951",15.7,0,0,0,0
Kentucky,Marshall,"3,165",10.3,0,1,0,0
Kentucky,Martin,"3,073",31.9,0,0,0,0
Kentucky,Mason,"2,613",15.7,0,0,0,0
Kentucky,McCracken,"9,974",15.5,0,1,0,0
Kentucky,McCreary,"5,567",36.2,0,0,0,0
Kentucky,McLean,"1,214",13.6,0,0,0,0
Kentucky,Meade,"3,272",11.6,0,0,0,0
Kentucky,Menifee,"1,452",22.7,0,0,0,0
Kentucky,Mercer,"2,843",13.1,0,0,0,0
Kentucky,Metcalfe,"2,119",21.4,0,0,0,0
Kentucky,Monroe,"2,328",22.5,0,0,0,0
Kentucky,Montgomery,"4,337",15.7,0,0,0,0
Kentucky,Morgan,"2,764",24.5,0,0,0,0
Kentucky,Muhlenberg,"4,860",16.9,0,1,0,0
Kentucky,Nelson,"4,228",9.2,0,0,0,0
Kentucky,Nicholas,"1,195",16.8,0,0,0,0
Kentucky,Ohio,"3,513",15,0,0,0,0
Kentucky,Oldham,"3,143",5,0,1,0,0
Kentucky,Owen,"1,657",15.1,0,0,0,0
Kentucky,Owsley,"1,293",30.6,0,0,0,0
Kentucky,Pendleton,"1,963",13.6,0,0,0,0
Kentucky,Perry,"5,448",22,0,0,0,0
Kentucky,Pike,"13,151",23.7,1,0,0,0
Kentucky,Powell,"2,444",20.5,0,0,0,0
Kentucky,Pulaski,"12,308",19.1,0,1,0,0
Kentucky,Robertson,371,17.9,0,0,0,0
Kentucky,Rockcastle,"3,669",22.4,0,0,0,0
Kentucky,Rowan,"5,265",24.4,0,1,0,0
Kentucky,Russell,"3,208",18.1,1,0,0,0
Kentucky,Scott,"4,545",8,0,1,0,0
Kentucky,Shelby,"4,066",8.4,0,1,0,0
Kentucky,Simpson,"2,194",12,0,0,0,0
Kentucky,Spencer,"1,328",6.8,0,0,0,0
Kentucky,Taylor,"3,866",15.9,1,0,0,0
Kentucky,Todd,"2,111",17.3,0,0,0,0
Kentucky,Trigg,"2,455",16.7,0,0,0,0
Kentucky,Trimble,"1,028",12.2,0,0,0,0
Kentucky,Union,"2,486",17.5,0,0,0,0
Kentucky,Warren,"23,887",18.7,1,1,0,0
Kentucky,Washington,"1,705",14.2,1,0,0,0
Kentucky,Wayne,"4,663",23.6,1,0,0,0
Kentucky,Webster,"1,952",15.6,0,0,0,0
Kentucky,Whitley,"7,463",21.7,1,0,0,0
Kentucky,Wolfe,"2,062",29.7,0,0,0,0
Kentucky,Woodford,"2,389",9.1,0,0,0,0
Louisiana,Acadia,"12,580",20.7,0,0,0,0
Louisiana,Allen,"4,474",21.1,0,0,0,0
Louisiana,Ascension,"12,284",9.6,0,0,0,0
Louisiana,Assumption,"3,382",15.8,0,0,0,0
Louisiana,Avoyelles,"7,892",21.6,0,1,0,0
Louisiana,Beauregard,"5,288",14.5,0,0,0,0
Louisiana,Bienville,"2,882",22.8,0,0,0,0
Louisiana,Bossier,"22,118",17.8,0,0,0,0
Louisiana,Caddo,"48,267",20.9,0,2,1,0
Louisiana,Calcasieu,"33,070",16.6,0,2,0,0
Louisiana,Caldwell,"1,974",21.4,0,0,0,0
Louisiana,Cameron,910,13.1,0,0,0,0
Louisiana,Catahoula,"2,369",28.4,0,0,0,0
Louisiana,Claiborne,"4,001",31.9,0,0,0,0
Louisiana,Concordia,"4,977",28.6,0,0,0,0
Louisiana,De Soto,"5,429",19.8,0,0,0,0
Louisiana,East Baton Rouge,"70,357",16.4,0,4,1,0
Louisiana,East Carroll,"2,069",37.6,0,0,0,0
Louisiana,East Feliciana,"3,268",19.9,0,0,0,0
Louisiana,Evangeline,"7,791",24.5,0,0,0,0
Louisiana,Franklin,"4,589",24.1,0,0,0,0
Louisiana,Grant,"3,493",18.2,0,0,0,0
Louisiana,Iberia,"15,248",22.5,0,1,0,0
Louisiana,Iberville,"6,695",23.7,0,0,0,0
Louisiana,Jackson,"3,034",20.9,0,0,0,0
Louisiana,Jefferson,"68,914",16.1,0,3,0,0
Louisiana,Jefferson Davis,"5,370",17.6,0,0,0,0
Louisiana,La Salle,"2,375",17.3,0,0,0,0
Louisiana,Lafayette,"39,122",16.2,0,2,0,0
Louisiana,Lafourche,"13,907",14.5,0,1,0,0
Louisiana,Lincoln,"9,058",21.7,0,1,0,0
Louisiana,Livingston,"16,672",11.7,0,0,0,0
Louisiana,Madison,"3,042",33.6,0,0,0,0
Louisiana,Morehouse,"5,457",23.3,0,0,0,0
Louisiana,Natchitoches,"7,705",21.7,0,1,0,0
Louisiana,Orleans,"79,419",21.1,0,2,1,0
Louisiana,Ouachita,"34,803",23.7,0,1,0,0
Louisiana,Plaquemines,"3,797",16.6,0,0,0,0
Louisiana,Pointe Coupee,"3,704",17.3,0,0,0,0
Louisiana,Rapides,"23,284",18.7,0,1,0,0
Louisiana,Red River,"1,919",23.7,0,0,0,0
Louisiana,Richland,"4,281",22.5,0,0,0,0
Louisiana,Sabine,"5,146",22.1,0,0,0,0
Louisiana,St. Bernard,"10,053",21.3,0,0,0,0
Louisiana,St. Charles,"5,888",11.3,0,0,0,0
Louisiana,St. Helena,"2,256",22.7,0,0,0,0
Louisiana,St. James,"2,668",13,0,0,0,0
Louisiana,St. John the Baptist,"7,089",16.9,0,0,0,0
Louisiana,St. Landry,"18,143",22.6,0,1,0,0
Louisiana,St. Martin,"8,847",17,0,0,0,0
Louisiana,St. Mary,"9,368",19.8,0,0,0,0
Louisiana,St. Tammany,"26,239",10,0,0,0,0
Louisiana,Tangipahoa,"26,792",20.1,0,2,0,0
Louisiana,Tensas,"1,280",30.8,0,0,0,0
Louisiana,Terrebonne,"16,981",15.7,0,1,0,0
Louisiana,Union,"5,784",26.7,0,0,0,0
Louisiana,Vermilion,"9,052",15.4,0,0,0,0
Louisiana,Vernon,"7,145",16.1,1,0,0,0
Louisiana,Washington,"9,898",22.5,0,0,0,0
Louisiana,Webster,"7,231",19.7,0,1,0,0
Louisiana,West Baton Rouge,"3,823",14.6,0,0,0,0
Louisiana,West Carroll,"2,122",20.8,0,0,0,0
Louisiana,West Feliciana,"2,217",21.9,0,0,0,0
Louisiana,Winn,"2,744",22.6,0,0,0,0
Maine,Androscoggin,"12,326",11.7,0,1,0,1
Maine,Aroostook,"9,934",15.3,3,0,0,3
Maine,Cumberland,"24,812",8.6,0,2,0,1
Maine,Franklin,"3,713",12.9,0,0,0,1
Maine,Hancock,"5,586",10.3,0,0,0,1
Maine,Kennebec,"13,341",11.2,0,2,0,2
Maine,Knox,"3,927",10.2,1,0,0,1
Maine,Lincoln,"3,028",8.8,0,0,0,1
Maine,Oxford,"7,439",13,0,0,0,2
Maine,Penobscot,"17,558",12.1,0,1,0,3
Maine,Piscataquis,"2,433",14.6,0,0,0,0
Maine,Sagadahoc,"3,294",9.2,0,0,0,0
Maine,Somerset,"7,233",14.5,0,0,0,1
Maine,Waldo,"4,562",11.6,0,0,0,0
Maine,Washington,"3,738",12,0,0,0,2
Maine,York,"16,691",8.1,0,1,0,0
Maryland,Allegany,"9,197",14.7,0,1,0,0
Maryland,Anne Arundel,"29,711",5.2,1,3,0,1
Maryland,Baltimore,"71,471",8.9,1,4,0,6
Maryland,Baltimore city,"112,678",20,0,1,0,0
Maryland,Calvert,"4,911",5.3,1,1,0,0
Maryland,Caroline,"4,072",12.4,0,0,0,0
Maryland,Carroll,"8,614",5.2,0,1,0,0
Maryland,Cecil,"8,994",8.8,0,3,0,0
Maryland,Charles,"11,956",7.4,0,1,0,0
Maryland,Dorchester,"4,657",14.9,0,0,0,0
Maryland,Frederick,"16,024",6.2,2,1,0,0
Maryland,Garrett,"3,633",12.8,0,1,0,0
Maryland,Harford,"15,611",6.2,1,1,0,0
Maryland,Howard,"17,817",5.5,0,1,0,0
Maryland,Kent,"2,134",12,0,0,0,0
Maryland,Montgomery,"70,020",6.7,1,3,0,6
Maryland,Prince George's,"84,663",9.5,0,1,0,3
Maryland,Queen Anne's,"3,497",6.9,0,0,0,0
Maryland,Somerset,"4,461",22.2,0,0,0,0
Maryland,St. Mary's,"8,170",7.3,0,0,0,0
Maryland,Talbot,"3,497",9.6,0,1,0,1
Maryland,Washington,"17,632",12.3,0,2,0,1
Maryland,Wicomico,"14,105",14.2,0,1,0,0
Maryland,Worcester,"6,036",11.7,0,1,0,0
Massachusetts,Barnstable,"16,203",7.7,1,0,0,0
Massachusetts,Berkshire,"11,917",10,2,1,0,0
Massachusetts,Bristol,"55,797",10.1,2,2,0,1
Massachusetts,Dukes,"1,299",7.5,0,0,0,0
Massachusetts,Essex,"69,830",9,2,0,0,2
Massachusetts,Franklin,"7,423",10.7,1,0,0,0
Massachusetts,Hampden,"64,583",14.3,1,1,0,1
Massachusetts,Hampshire,"12,910",9.3,1,0,0,0
Massachusetts,Middlesex,"110,410",7.1,4,1,0,1
Massachusetts,Nantucket,596,5.3,0,0,0,0
Massachusetts,Norfolk,"40,721",5.9,0,1,0,2
Massachusetts,Plymouth,"36,890",7.2,0,1,0,0
Massachusetts,Suffolk,"124,289",16.5,1,2,0,1
Massachusetts,Worcester,"76,029",9.5,1,4,0,1
Michigan,Alcona,"1,458",14,0,0,0,0
Michigan,Alger,978,12.1,0,0,0,0
Michigan,Allegan,"8,552",7.3,0,1,0,0
Michigan,Alpena,"4,334",15.6,1,0,0,0
Michigan,Antrim,"2,625",11.3,1,0,0,0
Michigan,Arenac,"1,888",12.8,0,0,0,0
Michigan,Baraga,911,12.7,1,0,0,0
Michigan,Barry,"4,668",7.6,2,0,0,0
Michigan,Bay,"12,891",12.7,0,1,0,0
Michigan,Benzie,"1,673",9.5,0,0,0,0
Michigan,Berrien,"22,678",15.1,1,3,0,0
Michigan,Branch,"5,861",14.1,0,1,0,0
Michigan,Calhoun,"19,661",15.1,0,1,0,0
Michigan,Cass,"5,677",11.1,0,0,0,0
Michigan,Charlevoix,"2,245",8.7,0,0,0,0
Michigan,Cheboygan,"3,166",12.7,0,1,0,0
Michigan,Chippewa,"4,486",13.9,0,1,0,0
Michigan,Clare,"5,467",18,0,0,0,0
Michigan,Clinton,"6,220",7.9,0,1,0,0
Michigan,Crawford,"1,869",13.6,0,0,0,0
Michigan,Delta,"3,942",11.3,1,0,0,0
Michigan,Dickinson,"2,386",9.7,1,0,0,0
Michigan,Eaton,"8,409",7.8,0,0,0,0
Michigan,Emmet,"2,858",8.7,0,1,0,0
Michigan,Genesee,"73,344",18.3,2,3,0,2
Michigan,Gladwin,"4,158",16.6,0,0,0,0
Michigan,Gogebic,"1,683",12.5,1,0,0,0
Michigan,Grand Traverse,"8,019",8.7,1,1,0,1
Michigan,Gratiot,"4,787",13.7,0,1,0,0
Michigan,Hillsdale,"5,577",12.6,1,0,0,0
Michigan,Houghton,"4,873",15,1,0,0,0
Michigan,Huron,"3,500",11.6,1,0,0,0
Michigan,Ingham,"37,873",13.8,0,2,0,2
Michigan,Ionia,"5,727",9.6,1,2,0,0
Michigan,Iosco,"3,420",13.8,1,0,0,0
Michigan,Iron,"1,527",14.2,0,0,0,0
Michigan,Isabella,"11,258",17.4,0,1,0,0
Michigan,Jackson,"18,835",12.6,0,2,0,0
Michigan,Kalamazoo,"30,871",12,0,1,0,1
Michigan,Kalkaska,"2,147",12,0,0,0,0
Michigan,Kent,"71,769",11.1,1,5,0,2
Michigan,Keweenaw,237,11.2,0,0,0,0
Michigan,Lake,"2,206",19.2,0,0,0,0
Michigan,Lapeer,"7,082",8.2,0,1,0,0
Michigan,Leelanau,"1,604",7.4,0,0,0,0
Michigan,Lenawee,"8,860",9.5,0,1,0,0
Michigan,Livingston,"10,151",5.3,0,1,0,0
Michigan,Luce,965,19.1,0,0,0,0
Michigan,Mackinac,"1,343",12.5,0,0,0,0
Michigan,Macomb,"79,269",9.2,0,3,0,4
Michigan,Manistee,"2,898",12.4,1,0,0,0
Michigan,Marquette,"8,458",13.6,0,3,0,1
Michigan,Mason,"3,531",12.3,2,0,0,0
Michigan,Mecosta,"5,505",13.6,1,1,0,0
Michigan,Menominee,"2,526",11.4,0,0,0,0
Michigan,Midland,"8,319",10.1,0,1,0,0
Michigan,Missaukee,"1,892",12.6,0,0,0,0
Michigan,Monroe,"14,444",9.7,0,2,0,0
Michigan,Montcalm,"7,926",13.1,1,1,0,0
Michigan,Montmorency,"1,425",15.5,0,0,0,0
Michigan,Muskegon,"20,887",12.3,1,1,0,0
Michigan,Newaygo,"6,001",12.3,2,0,0,0
Michigan,Oakland,"97,171",7.8,2,5,0,4
Michigan,Oceana,"3,530",13.3,1,0,0,0
Michigan,Ogemaw,"3,104",15.1,0,1,0,0
Michigan,Ontonagon,821,14.7,0,0,0,0
Michigan,Osceola,"3,274",14.2,0,0,0,0
Michigan,Oscoda,"1,291",15.5,1,0,0,0
Michigan,Otsego,"2,278",9.3,0,0,0,0
Michigan,Ottawa,"19,048",6.7,1,3,0,0
Michigan,Presque Isle,"1,634",13.1,0,0,0,0
Michigan,Roscommon,"3,755",15.8,0,0,0,0
Michigan,Saginaw,"29,160",15.9,1,1,0,1
Michigan,Sanilac,"6,174",15.3,0,0,0,0
Michigan,Schoolcraft,950,11.9,0,0,0,0
Michigan,Shiawassee,"7,772",11.6,0,1,0,0
Michigan,St. Clair,"19,531",12.4,0,0,0,0
Michigan,St. Joseph,"7,826",13,0,0,0,0
Michigan,Tuscola,"5,862",11.4,1,0,0,0
Michigan,Van Buren,"10,501",14.1,0,0,0,0
Michigan,Washtenaw,"41,374",12,0,2,0,1
Michigan,Wayne,"344,282",20,4,5,0,5
Michigan,Wexford,"3,809",11.4,0,1,0,0
Minnesota,Aitkin,"1,738",11.1,0,0,0,0
Minnesota,Anoka,"25,261",7.1,2,2,0,0
Minnesota,Becker,"3,857",11.4,0,1,0,0
Minnesota,Beltrami,"5,488",12.1,0,1,0,0
Minnesota,Benton,"2,798",6.9,0,0,0,0
Minnesota,Big Stone,521,10.9,0,0,0,0
Minnesota,Blue Earth,"7,131",11,1,1,0,0
Minnesota,Brown,"1,611",6.8,0,1,0,0
Minnesota,Carlton,"2,962",8.7,0,0,0,0
Minnesota,Carver,"3,731",3.5,0,0,0,0
Minnesota,Cass,"3,740",12.6,1,0,0,0
Minnesota,Chippewa,"1,075",9.3,0,0,0,0
Minnesota,Chisago,"3,505",6.3,0,1,0,0
Minnesota,Clay,"5,439",8.8,1,0,0,0
Minnesota,Clearwater,"1,139",12.8,0,0,0,0
Minnesota,Cook,464,8.7,0,0,0,0
Minnesota,Cottonwood,"1,239",11.2,0,0,0,0
Minnesota,Crow Wing,"5,549",8.5,2,0,0,0
Minnesota,Dakota,"20,759",4.8,0,4,0,0
Minnesota,Dodge,"1,237",5.9,0,0,0,0
Minnesota,Douglas,"2,814",7.4,1,0,0,0
Minnesota,Faribault,"1,361",10.3,0,0,0,0
Minnesota,Fillmore,"1,704",8.2,0,0,0,0
Minnesota,Freeborn,"2,988",10,0,0,0,0
Minnesota,Goodhue,"3,277",7.2,0,1,0,0
Minnesota,Grant,551,9.3,0,0,0,0
Minnesota,Hennepin,"115,824",9.3,1,6,0,3
Minnesota,Houston,"1,174",6.4,0,0,0,0
Minnesota,Hubbard,"1,972",9.1,2,0,0,0
Minnesota,Isanti,"2,731",6.7,0,1,0,0
Minnesota,Itasca,"4,634",10.5,0,1,0,0
Minnesota,Jackson,735,7.6,0,0,0,0
Minnesota,Kanabec,"1,481",9.1,1,0,0,0
Minnesota,Kandiyohi,"3,459",8.2,0,1,0,0
Minnesota,Kittson,421,10.3,0,0,0,0
Minnesota,Koochiching,"1,369",11.6,0,1,0,0
Minnesota,Lac qui Parle,545,8.6,0,0,0,0
Minnesota,Lake,841,8,0,0,0,0
Minnesota,Lake of the Woods,325,8.8,0,0,0,0
Minnesota,Le Sueur,"1,895",6.7,0,0,0,0
Minnesota,Lincoln,474,8.7,0,0,0,0
Minnesota,Lyon,"2,152",8.8,1,0,0,0
Minnesota,Mahnomen,824,15.3,0,0,0,0
Minnesota,Marshall,729,7.9,0,0,0,0
Minnesota,Martin,"1,898",9.9,1,0,0,0
Minnesota,McLeod,"2,034",5.8,1,0,0,0
Minnesota,Meeker,"1,429",6.2,0,0,0,0
Minnesota,Mille Lacs,"2,361",9.2,0,2,0,0
Minnesota,Morrison,"3,212",9.8,0,0,0,0
Minnesota,Mower,"3,457",8.7,1,0,0,0
Minnesota,Murray,612,7.6,0,0,0,0
Minnesota,Nicollet,"2,315",7.2,0,0,0,0
Minnesota,Nobles,"1,981",9.4,1,0,0,0
Minnesota,Norman,647,10.5,0,0,0,0
Minnesota,Olmsted,"10,052",6.4,1,1,0,0
Minnesota,Otter Tail,"4,503",7.8,0,1,0,0
Minnesota,Pennington,"1,104",8.2,0,1,0,0
Minnesota,Pine,"2,842",10.2,1,1,0,0
Minnesota,Pipestone,823,9.2,0,0,0,0
Minnesota,Polk,"3,153",10.6,0,0,0,0
Minnesota,Pope,877,7.9,0,0,0,0
Minnesota,Ramsey,"66,975",12.6,2,4,0,1
Minnesota,Red Lake,331,8.3,0,0,0,0
Minnesota,Redwood,"1,266",8.6,1,0,0,0
Minnesota,Renville,"1,213",8.6,0,0,0,0
Minnesota,Rice,"5,051",8.4,0,2,0,0
Minnesota,Rock,742,8.2,0,0,0,0
Minnesota,Roseau,"1,087",7.3,1,0,0,0
Minnesota,Scott,"6,383",4.3,0,0,0,0
Minnesota,Sherburne,"4,279",4.4,1,0,0,0
Minnesota,Sibley,"1,154",7.9,0,0,0,0
Minnesota,St. Louis,"19,339",10.1,0,0,0,1
Minnesota,Stearns,"16,574",10.6,0,4,0,0
Minnesota,Steele,"2,622",7.3,0,0,0,0
Minnesota,Stevens,808,9.1,1,0,0,0
Minnesota,Swift,854,9.5,0,0,0,0
Minnesota,Todd,"2,974",12.2,0,1,0,0
Minnesota,Traverse,361,11.6,0,0,0,0
Minnesota,Wabasha,"1,312",6.1,0,0,0,0
Minnesota,Wadena,"1,501",11.2,0,0,0,0
Minnesota,Waseca,"1,337",7.6,0,0,0,0
Minnesota,Washington,"11,461",4.4,0,3,0,0
Minnesota,Watonwan,"1,032",9.7,0,0,0,0
Minnesota,Wilkin,496,8.3,0,0,0,0
Minnesota,Winona,"5,125",11,1,0,0,0
Minnesota,Wright,"6,393",4.6,0,1,0,0
Minnesota,Yellow Medicine,807,8.6,0,0,0,0
Mississippi,Adams,"7,589",27.2,0,0,0,0
Mississippi,Alcorn,"6,127",17,0,1,0,0
Mississippi,Amite,"2,611",21.7,0,0,0,0
Mississippi,Attala,"3,309",18.8,0,0,0,0
Mississippi,Benton,"1,635",19.8,0,0,0,0
Mississippi,Bolivar,"8,059",28.1,0,1,0,0
Mississippi,Calhoun,"2,401",17.1,0,0,0,0
Mississippi,Carroll,"1,457",15.6,0,0,0,0
Mississippi,Chickasaw,"4,068",24.8,0,0,0,0
Mississippi,Choctaw,"1,490",18.7,0,0,0,0
Mississippi,Claiborne,"2,589",34.1,0,0,0,0
Mississippi,Clarke,"2,914",19.2,0,0,0,0
Mississippi,Clay,"4,081",21.5,0,0,0,0
Mississippi,Coahoma,"8,260",39.6,1,0,0,0
Mississippi,Copiah,"6,110",22.5,0,0,0,0
Mississippi,Covington,"3,693",20.3,0,0,0,0
Mississippi,DeSoto,"17,653",9.5,0,0,0,0
Mississippi,Forrest,"17,991",24.9,1,0,0,0
Mississippi,Franklin,"1,616",21.4,0,0,0,0
Mississippi,George,"4,224",17.8,0,0,0,0
Mississippi,Greene,"2,325",21.4,0,0,0,0
Mississippi,Grenada,"4,351",21.4,0,0,0,0
Mississippi,Hancock,"7,428",15.6,0,0,0,0
Mississippi,Harrison,"34,186",16.8,0,1,0,0
Mississippi,Hinds,"56,977",25.9,0,0,1,0
Mississippi,Holmes,"5,458",34.5,0,0,0,0
Mississippi,Humphreys,"2,567",33.3,0,0,0,0
Mississippi,Issaquena,407,43.3,0,0,0,0
Mississippi,Itawamba,"3,093",13.9,0,0,0,0
Mississippi,Jackson,"19,105",13.4,0,1,0,0
Mississippi,Jasper,"3,128",19.3,0,0,0,0
Mississippi,Jefferson,"2,035",30.8,0,0,0,0
Mississippi,Jefferson Davis,"2,713",25.2,0,0,0,0
Mississippi,Jones,"12,434",18.8,0,1,0,0
Mississippi,Kemper,"2,189",25.2,0,0,0,0
Mississippi,Lafayette,"8,771",17.6,0,1,0,0
Mississippi,Lamar,"8,012",12.6,0,1,0,0
Mississippi,Lauderdale,"15,725",22.5,0,1,0,0
Mississippi,Lawrence,"2,369",19.1,1,0,0,0
Mississippi,Leake,"4,407",21,0,0,0,0
Mississippi,Lee,"11,194",13.3,0,1,0,0
Mississippi,Leflore,"6,738",25.3,0,0,0,0
Mississippi,Lincoln,"6,229",18.7,0,0,0,0
Mississippi,Lowndes,"9,367",16.5,0,1,0,0
Mississippi,Madison,"13,273",12.6,1,0,0,0
Mississippi,Marion,"4,532",19.2,0,0,0,0
Mississippi,Marshall,"7,581",22.7,0,1,0,0
Mississippi,Monroe,"6,052",17.5,1,0,0,0
Mississippi,Montgomery,"2,017",21.2,0,0,0,0
Mississippi,Neshoba,"5,395",18.9,1,0,0,0
Mississippi,Newton,"3,302",16.3,0,0,0,0
Mississippi,Noxubee,"2,628",26.2,0,0,0,0
Mississippi,Oktibbeha,"10,550",23.5,0,1,0,0
Mississippi,Panola,"7,037",21,1,0,0,0
Mississippi,Pearl River,"8,624",15.8,0,1,0,0
Mississippi,Perry,"2,128",18.1,0,0,0,0
Mississippi,Pike,"10,068",26.5,1,0,0,0
Mississippi,Pontotoc,"4,113",12.8,0,1,0,0
Mississippi,Prentiss,"3,995",16.5,0,0,0,0
Mississippi,Quitman,"1,969",29.9,0,0,0,0
Mississippi,Rankin,"14,967",10,0,0,0,0
Mississippi,Scott,"5,077",18.3,0,1,0,0
Mississippi,Sharkey,"1,237",30.3,0,0,0,0
Mississippi,Simpson,"5,532",21.2,0,0,0,0
Mississippi,Smith,"2,515",16.1,0,0,0,0
Mississippi,Stone,"2,963",17.4,0,0,0,0
Mississippi,Sunflower,"7,178",34.8,0,0,0,0
Mississippi,Tallahatchie,"3,583",32,0,0,0,0
Mississippi,Tate,"3,842",14,0,1,0,0
Mississippi,Tippah,"3,515",16.5,0,1,0,0
Mississippi,Tishomingo,"2,758",14.6,0,0,0,0
Mississippi,Tunica,"2,471",26.7,0,0,0,0
Mississippi,Union,"3,845",13.5,0,1,0,0
Mississippi,Walthall,"3,324",23.5,0,0,0,0
Mississippi,Warren,"8,497",19.2,0,1,0,0
Mississippi,Washington,"11,652",27.7,0,0,0,0
Mississippi,Wayne,"4,454",22.1,0,0,0,0
Mississippi,Webster,"1,501",15.7,0,0,0,0
Mississippi,Wilkinson,"2,065",28.4,0,0,0,0
Mississippi,Winston,"3,784",21.8,0,0,0,0
Mississippi,Yalobusha,"2,495",21.2,0,0,0,0
Mississippi,Yazoo,"6,931",31,0,0,0,0
Missouri,Adair,"4,026",17.9,0,1,0,0
Missouri,Andrew,"1,586",9.1,0,0,0,0
Missouri,Atchison,600,12,0,0,0,0
Missouri,Audrain,"4,132",17.8,0,0,0,0
Missouri,Barry,"5,675",16,0,0,0,0
Missouri,Barton,"1,898",16.6,0,0,0,0
Missouri,Bates,"2,351",14.8,0,0,0,0
Missouri,Benton,"3,260",16.8,1,0,0,0
Missouri,Bollinger,"1,955",16.3,0,0,0,0
Missouri,Boone,"22,178",12.8,0,1,1,0
Missouri,Buchanan,"10,789",13.1,1,1,0,0
Missouri,Butler,"8,777",21.2,0,0,0,0
Missouri,Caldwell,"1,096",12.4,0,0,0,0
Missouri,Callaway,"4,693",11.4,0,0,0,0
Missouri,Camden,"6,407",14,0,1,0,0
Missouri,Cape Girardeau,"9,009",11.9,1,1,0,0
Missouri,Carroll,"1,130",13.4,0,0,0,0
Missouri,Carter,"1,205",20.3,0,0,0,0
Missouri,Cass,"7,182",6.8,0,1,0,0
Missouri,Cedar,"2,603",18.5,0,0,0,0
Missouri,Chariton,854,12,1,0,0,0
Missouri,Christian,"7,933",8.8,0,0,0,0
Missouri,Clark,827,12.3,0,0,0,0
Missouri,Clay,"19,299",7.7,0,2,0,0
Missouri,Clinton,"1,902",9.5,0,1,0,0
Missouri,Cole,"6,649",9.3,1,1,0,0
Missouri,Cooper,"2,189",13.6,0,0,0,0
Missouri,Crawford,"3,805",16.3,0,1,0,0
Missouri,Dade,"1,043",14.1,0,0,0,0
Missouri,Dallas,"4,092",24.1,0,0,0,0
Missouri,Daviess,"1,141",14.1,0,0,0,0
Missouri,DeKalb,"1,162",12.8,0,0,0,0
Missouri,Dent,"2,309",15.1,0,1,0,0
Missouri,Douglas,"2,349",17.8,0,1,0,0
Missouri,Dunklin,"5,682",20.2,0,0,0,0
Missouri,Franklin,"9,353",9.1,1,0,0,0
Missouri,Gasconade,"1,602",11.2,1,0,0,0
Missouri,Gentry,821,13,0,0,0,0
Missouri,Greene,"40,491",14.3,0,2,0,0
Missouri,Grundy,"1,398",15.1,0,0,0,0
Missouri,Harrison,"1,455",17.8,0,0,0,0
Missouri,Henry,"2,960",13.6,0,1,0,0
Missouri,Hickory,"1,862",19.6,0,0,0,0
Missouri,Holt,501,12.2,0,0,0,0
Missouri,Howard,"1,181",12.7,0,0,0,0
Missouri,Howell,"7,285",18.4,0,0,0,0
Missouri,Iron,"1,913",19.5,0,0,0,0
Missouri,Jackson,"86,479",12.4,1,3,1,0
Missouri,Jasper,"18,117",15.2,0,2,0,0
Missouri,Jefferson,"19,991",8.9,1,2,0,0
Missouri,Johnson,"5,453",10.8,0,1,0,0
Missouri,Knox,548,14.2,0,0,0,0
Missouri,Laclede,"5,778",16.3,0,1,0,0
Missouri,Lafayette,"3,352",10.4,0,0,0,0
Missouri,Lawrence,"5,712",15.2,0,1,0,0
Missouri,Lewis,"1,307",14.4,0,0,0,0
Missouri,Lincoln,"5,604",9.4,0,1,0,0
Missouri,Linn,"1,707",14.7,0,0,0,0
Missouri,Livingston,"1,684",12.8,1,0,0,0
Missouri,Macon,"1,912",13,1,0,0,0
Missouri,Madison,"1,935",16.3,0,0,0,0
Missouri,Maries,"1,121",12.9,0,0,0,0
Missouri,Marion,"3,890",14.3,1,0,0,0
Missouri,McDonald,"3,996",17.6,0,0,0,0
Missouri,Mercer,477,13.6,0,0,0,0
Missouri,Miller,"3,542",13.9,0,0,0,0
Missouri,Mississippi,"2,148",19.1,0,0,0,0
Missouri,Moniteau,"1,699",11.6,0,0,0,0
Missouri,Monroe,"1,115",13,0,0,0,0
Missouri,Montgomery,"1,415",13,1,0,0,0
Missouri,Morgan,"3,061",15,0,0,0,0
Missouri,New Madrid,"3,080",18.9,0,0,0,0
Missouri,Newton,"7,978",13.9,0,1,0,0
Missouri,Nodaway,"2,785",15.2,0,1,0,0
Missouri,Oregon,"2,249",22,0,0,0,0
Missouri,Osage,"1,115",8.5,0,0,0,0
Missouri,Ozark,"1,828",20.3,0,0,0,0
Missouri,Pemiscot,"5,429",35.3,0,0,0,0
Missouri,Perry,"2,212",11.7,0,1,0,0
Missouri,Pettis,"6,452",15.5,1,0,0,0
